Date,Province,Gender,Age group,Employment rate,Population,Unemployment rate
2021-03,Saskatchewan,Total - Gender,55 years and over,39.7,327.1,4.6
2021-03,Saskatchewan,Women+,15 to 24 years,57.2,62.8,9.3
2021-03,Saskatchewan,Women+,15 to 64 years,70.6,345.4,6.2
2021-03,Saskatchewan,Women+,15 years and over,57.5,441.8,6.1
2021-03,Saskatchewan,Women+,25 to 54 years,77.5,210.5,5.9
2021-03,Saskatchewan,Women+,25 years and over,57.6,379.0,5.6
2021-03,Saskatchewan,Women+,55 years and over,32.6,168.5,4.8
2021-04,Alberta,Men+,15 to 24 years,52.5,265.5,15.8
2021-04,Alberta,Men+,15 to 64 years,76.7,1477.8,9.1
2021-04,Alberta,Men+,15 years and over,67.6,1763.9,8.7
2021-04,Alberta,Men+,25 to 54 years,85.7,939.0,7.3
2021-04,Alberta,Men+,25 years and over,70.2,1498.4,7.7
2021-04,Alberta,Men+,55 years and over,44.3,559.4,9.1
2021-04,Alberta,Total - Gender,15 to 24 years,52.2,517.0,15.1
2021-04,Alberta,Total - Gender,15 to 64 years,72.6,2918.9,9.0
2021-04,Alberta,Total - Gender,15 years and over,63.2,3518.2,8.8
2021-04,Alberta,Total - Gender,25 to 54 years,80.5,1858.0,7.5
2021-04,Alberta,Total - Gender,25 years and over,65.1,3001.2,7.9
2021-04,Alberta,Total - Gender,55 years and over,40.0,1143.2,9.1
2021-04,Alberta,Women+,15 to 24 years,51.9,251.5,14.3
2021-04,Alberta,Women+,15 to 64 years,68.4,1441.0,9.0
2021-04,Alberta,Women+,15 years and over,58.8,1754.3,8.9
2021-04,Alberta,Women+,25 to 54 years,75.1,919.1,7.8
2021-04,Alberta,Women+,25 years and over,59.9,1502.9,8.1
2021-04,Alberta,Women+,55 years and over,35.9,583.8,9.0
2021-04,British Columbia,Men+,15 to 24 years,54.6,301.6,11.7
2021-04,British Columbia,Men+,15 to 64 years,77.1,1688.7,7.3
2021-04,British Columbia,Men+,15 years and over,64.7,2137.9,7.0
2021-04,British Columbia,Men+,25 to 54 years,86.5,1044.8,6.1
2021-04,British Columbia,Men+,25 years and over,66.3,1836.3,6.4
2021-04,British Columbia,Men+,55 years and over,39.7,791.4,7.1
2021-04,British Columbia,Total - Gender,15 to 24 years,55.4,590.8,11.3
2021-04,British Columbia,Total - Gender,15 to 64 years,74.2,3387.9,7.1
2021-04,British Columbia,Total - Gender,15 years and over,60.9,4341.5,7.0
2021-04,British Columbia,Total - Gender,25 to 54 years,83.3,2095.1,5.7
2021-04,British Columbia,Total - Gender,25 years and over,61.8,3750.8,6.4
2021-04,British Columbia,Total - Gender,55 years and over,34.6,1655.7,8.6
2021-04,British Columbia,Women+,15 to 24 years,56.2,289.2,11.0
2021-04,British Columbia,Women+,15 to 64 years,71.3,1699.3,6.9
2021-04,British Columbia,Women+,15 years and over,57.3,2203.7,7.1
2021-04,British Columbia,Women+,25 to 54 years,80.2,1050.3,5.2
2021-04,British Columbia,Women+,25 years and over,57.5,1914.5,6.5
2021-04,British Columbia,Women+,55 years and over,29.9,864.2,10.4
2021-04,Manitoba,Men+,15 to 24 years,58.9,89.3,14.3
2021-04,Manitoba,Men+,15 to 64 years,78.8,431.8,6.8
2021-04,Manitoba,Men+,15 years and over,68.0,530.8,7.0
2021-04,Manitoba,Men+,25 to 54 years,87.8,259.2,5.8
2021-04,Manitoba,Men+,25 years and over,69.8,441.5,5.6
2021-04,Manitoba,Men+,55 years and over,44.3,182.3,5.1
2021-04,Manitoba,Total - Gender,15 to 24 years,59.7,168.9,14.0
2021-04,Manitoba,Total - Gender,15 to 64 years,74.9,846.3,7.2
2021-04,Manitoba,Total - Gender,15 years and over,62.7,1060.6,7.2
2021-04,Manitoba,Total - Gender,25 to 54 years,83.2,510.0,6.0
2021-04,Manitoba,Total - Gender,25 years and over,63.2,891.6,5.9
2021-04,Manitoba,Total - Gender,55 years and over,36.5,381.6,5.6
2021-04,Manitoba,Women+,15 to 24 years,60.5,79.7,13.4
2021-04,Manitoba,Women+,15 to 64 years,70.7,414.6,7.7
2021-04,Manitoba,Women+,15 years and over,57.3,529.8,7.5
2021-04,Manitoba,Women+,25 to 54 years,78.5,250.8,6.2
2021-04,Manitoba,Women+,25 years and over,56.7,450.1,6.3
2021-04,Manitoba,Women+,55 years and over,29.4,199.3,6.4
2021-04,New Brunswick,Men+,15 to 24 years,64.0,40.8,12.7
2021-04,New Brunswick,Men+,15 to 64 years,72.5,239.0,10.7
2021-04,New Brunswick,Men+,15 years and over,58.0,318.3,10.5
2021-04,New Brunswick,Men+,25 to 54 years,80.2,137.3,10.1
2021-04,New Brunswick,Men+,25 years and over,57.1,277.4,10.2
2021-04,New Brunswick,Men+,55 years and over,34.5,140.1,10.6
2021-04,New Brunswick,Total - Gender,15 to 24 years,62.8,80.1,9.5
2021-04,New Brunswick,Total - Gender,15 to 64 years,71.6,483.1,9.2
2021-04,New Brunswick,Total - Gender,15 years and over,56.0,652.0,8.9
2021-04,New Brunswick,Total - Gender,25 to 54 years,80.4,279.4,8.7
2021-04,New Brunswick,Total - Gender,25 years and over,55.1,571.9,8.8
2021-04,New Brunswick,Total - Gender,55 years and over,30.9,292.5,9.2
2021-04,New Brunswick,Women+,15 to 24 years,61.6,39.3,5.9
2021-04,New Brunswick,Women+,15 to 64 years,70.8,244.2,7.7
2021-04,New Brunswick,Women+,15 years and over,54.1,333.8,7.2
2021-04,New Brunswick,Women+,25 to 54 years,80.6,142.1,7.4
2021-04,New Brunswick,Women+,25 years and over,53.1,294.5,7.5
2021-04,New Brunswick,Women+,55 years and over,27.5,152.4,7.7
2021-04,Newfoundland and Labrador,Men+,15 to 24 years,50.2,27.9,23.6
2021-04,Newfoundland and Labrador,Men+,15 to 64 years,63.7,165.1,16.9
2021-04,Newfoundland and Labrador,Men+,15 years and over,51.2,220.9,15.8
2021-04,Newfoundland and Labrador,Men+,25 to 54 years,72.7,94.8,13.5
2021-04,Newfoundland and Labrador,Men+,25 years and over,51.3,193.0,14.7
2021-04,Newfoundland and Labrador,Men+,55 years and over,30.7,98.1,16.9
2021-04,Newfoundland and Labrador,Total - Gender,15 to 24 years,52.1,53.9,20.3
2021-04,Newfoundland and Labrador,Total - Gender,15 to 64 years,64.3,331.5,13.4
2021-04,Newfoundland and Labrador,Total - Gender,15 years and over,50.2,449.6,12.9
2021-04,Newfoundland and Labrador,Total - Gender,25 to 54 years,74.5,191.8,10.5
2021-04,Newfoundland and Labrador,Total - Gender,25 years and over,49.9,395.8,11.7
2021-04,Newfoundland and Labrador,Total - Gender,55 years and over,26.7,204.0,14.7
2021-04,Newfoundland and Labrador,Women+,15 to 24 years,54.8,25.9,17.4
2021-04,Newfoundland and Labrador,Women+,15 to 64 years,64.9,166.4,9.8
2021-04,Newfoundland and Labrador,Women+,15 years and over,49.2,228.7,9.7
2021-04,Newfoundland and Labrador,Women+,25 to 54 years,76.4,96.9,7.3
2021-04,Newfoundland and Labrador,Women+,25 years and over,48.5,202.8,8.5
2021-04,Newfoundland and Labrador,Women+,55 years and over,23.0,105.9,11.9
2021-04,Nova Scotia,Men+,15 to 24 years,58.2,56.4,17.5
2021-04,Nova Scotia,Men+,15 to 64 years,72.3,307.6,10.8
2021-04,Nova Scotia,Men+,15 years and over,59.3,404.2,10.2
2021-04,Nova Scotia,Men+,25 to 54 years,82.1,175.9,8.6
2021-04,Nova Scotia,Men+,25 years and over,59.5,347.8,8.8
2021-04,Nova Scotia,Men+,55 years and over,36.3,171.8,9.3
2021-04,Nova Scotia,Total - Gender,15 to 24 years,61.0,108.7,13.8
2021-04,Nova Scotia,Total - Gender,15 to 64 years,71.8,622.2,8.8
2021-04,Nova Scotia,Total - Gender,15 years and over,57.3,829.6,8.4
2021-04,Nova Scotia,Total - Gender,25 to 54 years,82.2,359.6,6.6
2021-04,Nova Scotia,Total - Gender,25 years and over,56.7,720.9,7.5
2021-04,Nova Scotia,Total - Gender,55 years and over,31.4,361.3,9.6
2021-04,Nova Scotia,Women+,15 to 24 years,63.9,52.3,9.5
2021-04,Nova Scotia,Women+,15 to 64 years,71.4,314.6,6.8
2021-04,Nova Scotia,Women+,15 years and over,55.4,425.4,6.6
2021-04,Nova Scotia,Women+,25 to 54 years,82.4,183.6,4.6
2021-04,Nova Scotia,Women+,25 years and over,54.2,373.1,6.0
2021-04,Nova Scotia,Women+,55 years and over,27.0,189.5,10.2
2021-04,Ontario,Men+,15 to 24 years,48.5,940.1,21.3
2021-04,Ontario,Men+,15 to 64 years,74.2,4892.1,8.8
2021-04,Ontario,Men+,15 years and over,63.5,6067.6,8.7
2021-04,Ontario,Men+,25 to 54 years,84.5,2952.2,6.6
2021-04,Ontario,Men+,25 years and over,66.3,5127.5,6.7
2021-04,Ontario,Men+,55 years and over,41.5,2175.3,7.0
2021-04,Ontario,Total - Gender,15 to 24 years,46.7,1810.7,20.6
2021-04,Ontario,Total - Gender,15 to 64 years,70.3,9766.0,9.4
2021-04,Ontario,Total - Gender,15 years and over,58.7,12325.1,9.4
2021-04,Ontario,Total - Gender,25 to 54 years,80.1,5922.7,7.6
2021-04,Ontario,Total - Gender,25 years and over,60.7,10514.4,7.6
2021-04,Ontario,Total - Gender,55 years and over,35.6,4591.7,7.8
2021-04,Ontario,Women+,15 to 24 years,44.8,870.6,19.7
2021-04,Ontario,Women+,15 to 64 years,66.3,4873.9,10.0
2021-04,Ontario,Women+,15 years and over,54.0,6257.5,10.1
2021-04,Ontario,Women+,25 to 54 years,75.8,2970.6,8.6
2021-04,Ontario,Women+,25 years and over,55.4,5386.9,8.7
2021-04,Ontario,Women+,55 years and over,30.4,2416.4,8.8
2021-04,Prince Edward Island,Men+,15 to 24 years,60.2,10.3,13.9
2021-04,Prince Edward Island,Men+,15 to 64 years,74.9,50.1,10.7
2021-04,Prince Edward Island,Men+,15 years and over,63.2,64.7,10.5
2021-04,Prince Edward Island,Men+,25 to 54 years,82.9,28.6,9.9
2021-04,Prince Edward Island,Men+,25 years and over,63.8,54.4,9.9
2021-04,Prince Edward Island,Men+,55 years and over,42.9,25.9,9.8
2021-04,Prince Edward Island,Total - Gender,15 to 24 years,58.8,20.4,12.9
2021-04,Prince Edward Island,Total - Gender,15 to 64 years,72.5,102.2,9.8
2021-04,Prince Edward Island,Total - Gender,15 years and over,59.0,133.7,9.7
2021-04,Prince Edward Island,Total - Gender,25 to 54 years,80.5,58.6,9.1
2021-04,Prince Edward Island,Total - Gender,25 years and over,59.0,113.3,9.1
2021-04,Prince Edward Island,Total - Gender,55 years and over,35.8,54.8,9.3
2021-04,Prince Edward Island,Women+,15 to 24 years,57.4,10.1,12.1
2021-04,Prince Edward Island,Women+,15 to 64 years,70.2,52.1,9.2
2021-04,Prince Edward Island,Women+,15 years and over,54.9,69.0,8.9
2021-04,Prince Edward Island,Women+,25 to 54 years,78.7,30.0,8.2
2021-04,Prince Edward Island,Women+,25 years and over,54.5,58.9,8.3
2021-04,Prince Edward Island,Women+,55 years and over,29.4,28.9,8.6
2021-04,Quebec,Men+,15 to 24 years,58.7,461.1,15.6
2021-04,Quebec,Men+,15 to 64 years,77.2,2745.8,7.1
2021-04,Quebec,Men+,15 years and over,63.4,3510.6,7.2
2021-04,Quebec,Men+,25 to 54 years,86.2,1667.1,5.5
2021-04,Quebec,Men+,25 years and over,64.1,3049.5,5.9
2021-04,Quebec,Men+,55 years and over,37.4,1382.5,6.8
2021-04,Quebec,Total - Gender,15 to 24 years,59.5,901.9,13.2
2021-04,Quebec,Total - Gender,15 to 64 years,74.9,5418.2,6.6
2021-04,Quebec,Total - Gender,15 years and over,59.7,7052.9,6.7
2021-04,Quebec,Total - Gender,25 to 54 years,84.2,3282.5,5.4
2021-04,Quebec,Total - Gender,25 years and over,59.7,6151.0,5.7
2021-04,Quebec,Total - Gender,55 years and over,31.7,2868.5,6.7
2021-04,Quebec,Women+,15 to 24 years,60.4,440.8,10.6
2021-04,Quebec,Women+,15 to 64 years,72.5,2672.4,6.2
2021-04,Quebec,Women+,15 years and over,56.0,3542.2,6.2
2021-04,Quebec,Women+,25 to 54 years,82.1,1615.4,5.2
2021-04,Quebec,Women+,25 years and over,55.4,3101.4,5.5
2021-04,Quebec,Women+,55 years and over,26.4,1486.0,6.7
2021-04,Saskatchewan,Men+,15 to 24 years,57.8,67.8,11.9
2021-04,Saskatchewan,Men+,15 to 64 years,78.1,356.6,7.3
2021-04,Saskatchewan,Men+,15 years and over,67.8,443.1,6.9
2021-04,Saskatchewan,Men+,25 to 54 years,87.0,216.6,6.2
2021-04,Saskatchewan,Men+,25 years and over,69.6,375.3,6.0
2021-04,Saskatchewan,Men+,55 years and over,45.9,158.7,5.6
2021-04,Saskatchewan,Total - Gender,15 to 24 years,57.1,130.5,10.9
2021-04,Saskatchewan,Total - Gender,15 to 64 years,74.8,701.8,6.6
2021-04,Saskatchewan,Total - Gender,15 years and over,63.0,884.8,6.3
2021-04,Saskatchewan,Total - Gender,25 to 54 years,82.9,427.0,5.8
2021-04,Saskatchewan,Total - Gender,25 years and over,64.1,754.3,5.6
2021-04,Saskatchewan,Total - Gender,55 years and over,39.6,327.3,5.1
2021-04,Saskatchewan,Women+,15 to 24 years,56.3,62.7,9.7
2021-04,Saskatchewan,Women+,15 to 64 years,71.4,345.2,5.7
2021-04,Saskatchewan,Women+,15 years and over,58.2,441.7,5.7
2021-04,Saskatchewan,Women+,25 to 54 years,78.6,210.4,5.3
2021-04,Saskatchewan,Women+,25 years and over,58.5,379.0,5.0
2021-04,Saskatchewan,Women+,55 years and over,33.6,168.6,4.4
2021-05,Alberta,Men+,15 to 24 years,51.5,265.4,14.9
2021-05,Alberta,Men+,15 to 64 years,77.4,1477.2,7.2
2021-05,Alberta,Men+,15 years and over,68.2,1764.4,7.9
2021-05,Alberta,Men+,25 to 54 years,87.1,938.6,6.3
2021-05,Alberta,Men+,25 years and over,71.1,1499.0,6.9
2021-05,Alberta,Men+,55 years and over,44.4,560.4,8.9
2021-05,Alberta,Total - Gender,15 to 24 years,52.3,516.7,14.7
2021-05,Alberta,Total - Gender,15 to 64 years,72.7,2917.6,8.4
2021-05,Alberta,Total - Gender,15 years and over,63.0,3519.2,8.5
2021-05,Alberta,Total - Gender,25 to 54 years,80.1,1857.4,7.4
2021-05,Alberta,Total - Gender,25 years and over,64.9,3002.5,7.6
2021-05,Alberta,Total - Gender,55 years and over,40.3,1145.1,8.3
2021-05,Alberta,Women+,15 to 24 years,53.0,251.3,14.6
2021-05,Alberta,Women+,15 to 64 years,67.8,1440.4,9.8
2021-05,Alberta,Women+,15 years and over,57.9,1754.8,9.3
2021-05,Alberta,Women+,25 to 54 years,72.8,918.8,8.7
2021-05,Alberta,Women+,25 years and over,58.7,1503.6,8.4
2021-05,Alberta,Women+,55 years and over,36.4,584.8,7.5
2021-05,British Columbia,Men+,15 to 24 years,55.0,300.4,14.4
2021-05,British Columbia,Men+,15 to 64 years,78.6,1689.2,7.3
2021-05,British Columbia,Men+,15 years and over,65.3,2139.6,7.1
2021-05,British Columbia,Men+,25 to 54 years,87.4,1046.6,5.8
2021-05,British Columbia,Men+,25 years and over,67.0,1839.2,6.0
2021-05,British Columbia,Men+,55 years and over,40.0,792.6,6.6
2021-05,British Columbia,Total - Gender,15 to 24 years,54.4,588.5,15.2
2021-05,British Columbia,Total - Gender,15 to 64 years,74.8,3388.7,7.1
2021-05,British Columbia,Total - Gender,15 years and over,61.0,4345.1,7.1
2021-05,British Columbia,Total - Gender,25 to 54 years,83.7,2098.4,5.5
2021-05,British Columbia,Total - Gender,25 years and over,62.0,3756.6,5.9
2021-05,British Columbia,Total - Gender,55 years and over,34.6,1658.2,7.3
2021-05,British Columbia,Women+,15 to 24 years,53.8,288.1,16.1
2021-05,British Columbia,Women+,15 to 64 years,70.9,1699.6,6.9
2021-05,British Columbia,Women+,15 years and over,56.9,2205.5,7.2
2021-05,British Columbia,Women+,25 to 54 years,80.0,1051.8,5.1
2021-05,British Columbia,Women+,25 years and over,57.3,1917.4,5.8
2021-05,British Columbia,Women+,55 years and over,29.8,865.6,8.2
2021-05,Manitoba,Men+,15 to 24 years,58.9,89.3,11.0
2021-05,Manitoba,Men+,15 to 64 years,78.9,431.9,6.5
2021-05,Manitoba,Men+,15 years and over,67.4,531.2,6.5
2021-05,Manitoba,Men+,25 to 54 years,87.3,259.3,6.1
2021-05,Manitoba,Men+,25 years and over,69.1,441.9,5.7
2021-05,Manitoba,Men+,55 years and over,43.4,182.5,4.2
2021-05,Manitoba,Total - Gender,15 to 24 years,59.1,169.1,12.3
2021-05,Manitoba,Total - Gender,15 to 64 years,74.8,846.4,7.0
2021-05,Manitoba,Total - Gender,15 years and over,62.3,1061.2,6.9
2021-05,Manitoba,Total - Gender,25 to 54 years,82.9,510.1,6.2
2021-05,Manitoba,Total - Gender,25 years and over,62.9,892.2,5.9
2021-05,Manitoba,Total - Gender,55 years and over,36.1,382.1,4.9
2021-05,Manitoba,Women+,15 to 24 years,59.5,79.7,13.6
2021-05,Manitoba,Women+,15 to 64 years,70.4,414.5,7.6
2021-05,Manitoba,Women+,15 years and over,57.2,530.0,7.5
2021-05,Manitoba,Women+,25 to 54 years,78.5,250.7,6.3
2021-05,Manitoba,Women+,25 years and over,56.8,450.3,6.2
2021-05,Manitoba,Women+,55 years and over,29.5,199.6,5.8
2021-05,New Brunswick,Men+,15 to 24 years,62.1,40.9,13.0
2021-05,New Brunswick,Men+,15 to 64 years,71.9,239.1,10.9
2021-05,New Brunswick,Men+,15 years and over,57.8,318.7,11.2
2021-05,New Brunswick,Men+,25 to 54 years,80.3,137.4,10.2
2021-05,New Brunswick,Men+,25 years and over,57.2,277.8,10.8
2021-05,New Brunswick,Men+,55 years and over,34.6,140.4,12.3
2021-05,New Brunswick,Total - Gender,15 to 24 years,61.8,80.2,12.4
2021-05,New Brunswick,Total - Gender,15 to 64 years,71.4,483.4,9.2
2021-05,New Brunswick,Total - Gender,15 years and over,55.9,652.8,9.3
2021-05,New Brunswick,Total - Gender,25 to 54 years,80.6,279.6,8.5
2021-05,New Brunswick,Total - Gender,25 years and over,55.1,572.6,8.9
2021-05,New Brunswick,Total - Gender,55 years and over,30.8,293.1,9.7
2021-05,New Brunswick,Women+,15 to 24 years,61.6,39.3,11.4
2021-05,New Brunswick,Women+,15 to 64 years,70.9,244.3,7.5
2021-05,New Brunswick,Women+,15 years and over,54.1,334.1,7.4
2021-05,New Brunswick,Women+,25 to 54 years,81.0,142.1,6.8
2021-05,New Brunswick,Women+,25 years and over,53.2,294.8,6.7
2021-05,New Brunswick,Women+,55 years and over,27.2,152.7,6.5
2021-05,Newfoundland and Labrador,Men+,15 to 24 years,51.3,27.9,19.2
2021-05,Newfoundland and Labrador,Men+,15 to 64 years,63.7,164.9,16.9
2021-05,Newfoundland and Labrador,Men+,15 years and over,50.9,221.0,16.4
2021-05,Newfoundland and Labrador,Men+,25 to 54 years,71.7,94.7,15.4
2021-05,Newfoundland and Labrador,Men+,25 years and over,50.9,193.0,15.8
2021-05,Newfoundland and Labrador,Men+,55 years and over,30.8,98.3,16.7
2021-05,Newfoundland and Labrador,Total - Gender,15 to 24 years,53.2,53.8,14.9
2021-05,Newfoundland and Labrador,Total - Gender,15 to 64 years,63.9,331.2,13.4
2021-05,Newfoundland and Labrador,Total - Gender,15 years and over,49.5,449.8,13.1
2021-05,Newfoundland and Labrador,Total - Gender,25 to 54 years,73.0,191.6,12.1
2021-05,Newfoundland and Labrador,Total - Gender,25 years and over,49.0,396.0,12.8
2021-05,Newfoundland and Labrador,Total - Gender,55 years and over,26.6,204.4,14.5
2021-05,Newfoundland and Labrador,Women+,15 to 24 years,55.2,25.9,10.1
2021-05,Newfoundland and Labrador,Women+,15 to 64 years,64.1,166.3,9.7
2021-05,Newfoundland and Labrador,Women+,15 years and over,48.2,228.8,9.6
2021-05,Newfoundland and Labrador,Women+,25 to 54 years,74.4,96.8,8.7
2021-05,Newfoundland and Labrador,Women+,25 years and over,47.2,203.0,9.5
2021-05,Newfoundland and Labrador,Women+,55 years and over,22.5,106.1,11.4
2021-05,Nova Scotia,Men+,15 to 24 years,52.1,56.4,19.9
2021-05,Nova Scotia,Men+,15 to 64 years,70.5,308.0,11.6
2021-05,Nova Scotia,Men+,15 years and over,57.1,404.9,12.1
2021-05,Nova Scotia,Men+,25 to 54 years,78.9,176.3,11.9
2021-05,Nova Scotia,Men+,25 years and over,57.8,348.4,10.9
2021-05,Nova Scotia,Men+,55 years and over,36.3,172.1,8.6
2021-05,Nova Scotia,Total - Gender,15 to 24 years,54.6,108.7,17.5
2021-05,Nova Scotia,Total - Gender,15 to 64 years,69.2,622.9,10.5
2021-05,Nova Scotia,Total - Gender,15 years and over,54.8,830.9,10.5
2021-05,Nova Scotia,Total - Gender,25 to 54 years,78.8,360.3,9.4
2021-05,Nova Scotia,Total - Gender,25 years and over,54.8,722.3,9.3
2021-05,Nova Scotia,Total - Gender,55 years and over,31.0,362.0,9.3
2021-05,Nova Scotia,Women+,15 to 24 years,57.3,52.2,15.1
2021-05,Nova Scotia,Women+,15 to 64 years,68.0,314.9,9.3
2021-05,Nova Scotia,Women+,15 years and over,52.7,426.1,8.7
2021-05,Nova Scotia,Women+,25 to 54 years,78.7,184.0,6.8
2021-05,Nova Scotia,Women+,25 years and over,52.0,373.8,7.7
2021-05,Nova Scotia,Women+,55 years and over,26.2,189.8,10.1
2021-05,Ontario,Men+,15 to 24 years,45.9,937.2,20.3
2021-05,Ontario,Men+,15 to 64 years,73.7,4891.0,9.2
2021-05,Ontario,Men+,15 years and over,63.1,6069.3,9.1
2021-05,Ontario,Men+,25 to 54 years,84.0,2953.7,7.3
2021-05,Ontario,Men+,25 years and over,66.2,5132.1,7.4
2021-05,Ontario,Men+,55 years and over,42.1,2178.5,7.6
2021-05,Ontario,Total - Gender,15 to 24 years,44.9,1805.2,20.9
2021-05,Ontario,Total - Gender,15 to 64 years,69.8,9762.8,9.5
2021-05,Ontario,Total - Gender,15 years and over,58.4,12328.1,9.4
2021-05,Ontario,Total - Gender,25 to 54 years,80.1,5924.5,7.4
2021-05,Ontario,Total - Gender,25 years and over,60.7,10522.9,7.7
2021-05,Ontario,Total - Gender,55 years and over,35.7,4598.4,8.8
2021-05,Ontario,Women+,15 to 24 years,43.9,868.0,21.6
2021-05,Ontario,Women+,15 to 64 years,66.0,4871.9,9.9
2021-05,Ontario,Women+,15 years and over,53.8,6258.8,9.9
2021-05,Ontario,Women+,25 to 54 years,76.2,2970.8,7.4
2021-05,Ontario,Women+,25 years and over,55.4,5390.8,8.1
2021-05,Ontario,Women+,55 years and over,29.9,2420.0,10.2
2021-05,Prince Edward Island,Men+,15 to 24 years,58.7,10.4,15.3
2021-05,Prince Edward Island,Men+,15 to 64 years,74.3,50.2,11.6
2021-05,Prince Edward Island,Men+,15 years and over,62.9,64.9,10.7
2021-05,Prince Edward Island,Men+,25 to 54 years,83.2,28.6,9.5
2021-05,Prince Edward Island,Men+,25 years and over,63.7,54.5,9.9
2021-05,Prince Edward Island,Men+,55 years and over,42.1,25.9,10.6
2021-05,Prince Edward Island,Total - Gender,15 to 24 years,58.5,20.5,15.5
2021-05,Prince Edward Island,Total - Gender,15 to 64 years,72.5,102.4,11.8
2021-05,Prince Edward Island,Total - Gender,15 years and over,59.3,134.0,10.5
2021-05,Prince Edward Island,Total - Gender,25 to 54 years,81.4,58.7,8.8
2021-05,Prince Edward Island,Total - Gender,25 years and over,59.3,113.5,9.5
2021-05,Prince Edward Island,Total - Gender,55 years and over,35.7,54.9,11.3
2021-05,Prince Edward Island,Women+,15 to 24 years,59.4,10.1,15.5
2021-05,Prince Edward Island,Women+,15 to 64 years,70.7,52.2,11.9
2021-05,Prince Edward Island,Women+,15 years and over,55.9,69.1,10.2
2021-05,Prince Edward Island,Women+,25 to 54 years,80.0,30.0,8.0
2021-05,Prince Edward Island,Women+,25 years and over,55.3,59.0,9.2
2021-05,Prince Edward Island,Women+,55 years and over,29.7,29.0,12.2
2021-05,Quebec,Men+,15 to 24 years,58.2,460.4,9.9
2021-05,Quebec,Men+,15 to 64 years,77.3,2744.6,6.7
2021-05,Quebec,Men+,15 years and over,63.4,3511.5,6.5
2021-05,Quebec,Men+,25 to 54 years,86.2,1666.9,5.7
2021-05,Quebec,Men+,25 years and over,64.2,3051.2,6.0
2021-05,Quebec,Men+,55 years and over,37.8,1384.3,6.8
2021-05,Quebec,Total - Gender,15 to 24 years,58.8,900.5,10.7
